1471982025703,0.26098633,0.9182129,0.12451172
1471982025730,0.30249023,0.87475586,0.10522461
1471982025762,0.31640625,0.9682617,0.06616211
1471982025797,0.30493164,0.9387207,0.06225586
1471982025832,0.25952148,0.9733887,0.047851563
1471982025865,0.23071289,1.0092773,0.05908203
1471982025882,0.22851563,0.9536133,0.09399414
1471982025917,0.13964844,1.0065918,0.061767578
1471982025950,0.111328125,0.9814453,0.056640625
1471982025985,0.078125,0.98876953,0.06323242
1471982026012,0.055664063,0.97680664,0.088378906
1471982026046,0.08227539,1.0002441,0.026855469
1471982026087,0.08959961,0.94311523,0.04248047
1471982026119,0.12939453,0.9484863,0.020019531
1471982026149,0.09765625,1.0385742,0.001953125
1471982026183,0.12670898,0.9394531,0.024169922
1471982026200,0.15942383,0.93408203,0.07128906
1471982026245,0.17993164,1.043457,0.067871094
1471982026280,0.14013672,0.9609375,-0.01953125
1471982026298,0.16040039,1.026123,-0.010009766
1471982026349,0.11450195,1.0402832,-0.009033203
1471982026365,0.12402344,1.015625,-0.020751953
1471982026398,0.12939453,0.9736328,-0.008056641
1471982026445,0.11743164,1.0258789,0.010498047
1471982026462,0.16137695,0.95825195,0.0012207031
1471982026497,0.17822266,0.96191406,-0.022460938
1471982026534,0.17773438,0.9970703,-0.013671875
1471982026564,0.18237305,0.96484375,-0.016113281
1471982026601,0.19189453,0.9851074,-0.0056152344
1471982026632,0.19604492,0.9946289,-0.009765625
1471982026661,0.17333984,1.0124512,-0.025146484
1471982026696,0.18725586,0.97998047,-0.026367188
1471982026729,0.16259766,1.0083008,-0.015625
1471982026764,0.16967773,0.98291016,0.022949219
1471982026780,0.17700195,0.9724121,-2.4414063E-4
1471982026826,0.17163086,0.98657227,0.01586914
1471982026860,0.1809082,0.97094727,0.0031738281
1471982026879,0.17456055,1.0041504,-0.012451172
1471982026929,0.17211914,0.9680176,-9.765625E-4
1471982026946,0.16992188,0.97875977,-0.00390625
1471982026981,0.17163086,0.9663086,0.03173828
1471982027025,0.1640625,0.96972656,0.03540039
1471982027042,0.14697266,0.982666,0.0690918
1471982027085,0.1340332,1.0012207,0.05493164
1471982027116,0.18652344,1.0541992,0.0871582
1471982027145,0.17480469,1.0012207,0.12939453
1471982027179,0.14233398,0.9682617,0.087890625
1471982027207,0.080078125,1.0070801,0.0769043
1471982027250,0.1784668,0.9772949,0.13232422
1471982027281,0.1743164,1.0095215,0.08984375
1471982027310,0.20043945,0.9667969,0.10644531
1471982027345,0.21191406,0.94628906,0.07299805
1471982027363,0.21972656,0.94018555,0.1262207
1471982027406,0.21850586,0.96118164,0.06225586
1471982027441,0.2084961,0.9523926,0.09765625
1471982027459,0.19018555,0.97753906,0.12548828
1471982027508,0.20410156,0.9645996,0.07470703
1471982027526,0.19189453,0.9736328,0.1328125
1471982027560,0.19433594,1.001709,0.103515625
1471982027867,0.19628906,1.0195313,0.13598633
1471982027925,0.21044922,0.9404297,0.115234375
1471982027941,0.21166992,0.98413086,0.107666016
1471982028272,0.20874023,1.0061035,0.12988281
1471982028340,0.16601563,0.9692383,0.22021484
1471982028375,0.16113281,1.0219727,0.09643555
1471982028403,0.06665039,1.0402832,0.14086914
1471982028438,-0.008300781,1.0148926,0.20166016
1471982028473,-0.049560547,0.97558594,0.19750977
1471982028488,-0.09692383,0.99853516,0.26538086
1471982028522,-0.15771484,0.8769531,0.34350586
1471982028556,-0.13696289,0.87353516,0.43115234
1471982028591,-0.06518555,0.78125,0.47192383
1471982028620,-0.01171875,0.6125488,0.5666504
1471982028667,0.12695313,0.64404297,0.5974121
1471982028688,0.15551758,0.5588379,0.5961914
1471982028721,0.19897461,0.6105957,0.69677734
1471982028759,0.1081543,0.73583984,0.765625
1471982028790,0.12670898,0.86450195,0.74853516
1471982028821,0.11376953,0.829834,0.7067871
1471982028852,0.033203125,0.8474121,0.623291
1471982028890,-0.1538086,0.9851074,0.7619629
1471982028905,-0.2421875,0.70654297,0.82299805
1471982028955,-0.26391602,0.58935547,0.8149414
1471982028972,-0.26953125,0.6196289,1.019043
1471982029003,-0.2614746,0.37695313,1.0019531
1471982029051,-0.23242188,0.50805664,0.97314453
1471982029068,-0.28173828,0.35717773,0.9667969
1471982029102,-0.32592773,0.43139648,0.9628906
1471982029137,-0.33569336,0.37670898,0.998291
1471982029171,-0.41333008,0.37597656,1.026123
1471982029204,-0.39379883,0.27441406,0.8557129
1471982029235,-0.42285156,0.4572754,0.986084
1471982029267,-0.2980957,0.5522461,0.89941406
1471982029302,-0.22094727,0.576416,0.80737305
1471982029337,-0.19677734,0.501709,0.6621094
1471982029370,-0.083496094,0.7258301,0.6953125
1471982029393,-0.032714844,0.48657227,0.58374023
1471982029432,-0.16870117,0.58203125,0.6308594
1471982029467,-0.31396484,0.32006836,0.814209
1471982029485,-0.3461914,0.30517578,0.8937988
1471982029535,-0.35546875,0.3869629,1.0090332
1471982029554,-0.33911133,0.17626953,0.9626465
1471982029588,-0.39013672,0.2915039,0.9304199
1471982029634,-0.33544922,0.25708008,0.95336914
1471982029649,-0.32763672,0.23217773,0.8623047
1471982029685,-0.29711914,0.2529297,0.8581543
1471982029717,-0.3544922,0.25219727,0.9355469
1471982029751,-0.36572266,0.2758789,1.003418
1471982029787,-0.34277344,0.21679688,1.0786133
1471982029815,-0.4008789,0.21435547,0.8847656
1471982029853,-0.36767578,0.07910156,0.93310547
1471982029882,-0.46655273,0.23608398,0.99365234
1471982029916,-0.5661621,0.38989258,1.161377
1471982029955,-0.5263672,0.48706055,1.2004395
1471982029977,-0.4152832,0.73461914,1.0537109
1471982030015,-0.18286133,0.8574219,0.7976074
1471982030048,-0.07446289,0.84375,0.47460938
1471982030070,0.01977539,0.9328613,0.25170898
1471982030118,0.14404297,0.6516113,0.13549805
