1469752272155,0.04736328,0.99194336,0.15185547
1469752272168,0.04663086,0.98950195,0.15307617
1469752272187,0.045166016,0.9914551,0.14990234
1469752272219,0.04736328,0.9885254,0.15307617
1469752272254,0.049316406,0.9885254,0.15527344
1469752272288,0.04711914,0.98657227,0.14819336
1469752272325,0.048095703,0.9890137,0.14794922
1469752272354,0.046142578,0.99194336,0.15307617
1469752272386,0.04711914,0.9892578,0.15039063
1469752272419,0.048095703,0.9880371,0.15283203
1469752272458,0.043945313,0.9873047,0.1508789
1469752272472,0.04638672,0.99121094,0.15209961
1469752272505,0.047607422,0.9885254,0.15014648
1469752272571,0.045898438,0.99121094,0.15234375
1469752272600,0.047607422,0.9885254,0.15039063
1469752272637,0.045898438,0.9909668,0.15209961
1469752272669,0.04736328,0.9897461,0.15112305
1469752272704,0.048095703,0.9897461,0.15161133
1469752272731,0.044677734,0.9851074,0.15161133
1469752272768,0.04711914,0.9938965,0.15209961
1469752273097,0.048828125,0.9875488,0.15234375
1469752273164,0.14746094,0.9370117,0.06738281
1469752273181,0.19433594,0.98706055,0.0703125
1469752273493,0.23364258,1.0549316,-0.03491211
1469752273564,0.38061523,0.7060547,0.2685547
1469752273615,0.39746094,0.7961426,0.4580078
1469752273633,0.39282227,0.83862305,0.36938477
1469752273668,0.40649414,0.8010254,0.23486328
1469752273699,0.40771484,0.8977051,0.030029297
1469752273728,0.38745117,1.0378418,-0.0034179688
1469752273767,0.40698242,0.9777832,0.08251953
1469752273797,0.41748047,0.91552734,0.009277344
1469752273831,0.40795898,0.8869629,0.21289063
1469752273868,0.37475586,0.9243164,0.2705078
1469752273904,0.36206055,0.8925781,0.3239746
1469752273928,0.35986328,0.84472656,0.3317871
1469752273962,0.38208008,0.8857422,0.24365234
1469752273997,0.40576172,0.89941406,0.23803711
1469752274029,0.3840332,0.8696289,0.2548828
1469752274056,0.41503906,0.96533203,0.24536133
1469752274099,0.36816406,0.8935547,0.28076172
1469752274115,0.38085938,0.7849121,0.28198242
1469752274144,0.41137695,0.7927246,0.2175293
1469752274220,0.39135742,0.91796875,0.38232422
1469752274248,0.39208984,0.7973633,0.37036133
1469752274283,0.37231445,0.8195801,0.39624023
1469752274324,0.3815918,0.9301758,0.2705078
1469752274357,0.4128418,0.7001953,0.34057617
1469752274392,0.38842773,0.9938965,0.3618164
1469752274411,0.35107422,0.8989258,0.28051758
1469752274447,0.37036133,0.8498535,0.20141602
1469752274479,0.36743164,1.0236816,0.21191406
1469752274513,0.3461914,0.7709961,0.31445313
1469752274542,0.38378906,0.85180664,0.26782227
1469752274577,0.41625977,1.1547852,0.039794922
1469752274610,0.32348633,1.1816406,0.19897461
1469752274633,0.3034668,0.87768555,0.30737305
1469752274679,0.40649414,0.95092773,0.13330078
1469752274703,0.43652344,1.0429688,0.27612305
1469752274724,0.43481445,0.96655273,0.30810547
1469752274775,0.46826172,0.8955078,0.36328125
1469752274793,0.5192871,1.1130371,0.50756836
1469752274830,0.53564453,1.1403809,0.37426758
1469752274866,0.58374023,0.7248535,0.28027344
1469752274895,0.46655273,0.36083984,0.5456543
1469752274922,0.35131836,0.41235352,0.7775879
1469752274966,0.43798828,0.32983398,0.50390625
1469752274991,0.51416016,0.90185547,0.5102539
1469752275031,0.5036621,0.74902344,0.654541
1469752275060,0.4951172,0.6928711,0.67456055
1469752275094,0.5185547,0.7487793,0.75390625
1469752275112,0.5480957,0.23852539,0.82177734
1469752275157,0.548584,0.2878418,0.84765625
1469752275190,0.6323242,0.32055664,0.79589844
1469752275209,0.6142578,0.29174805,0.6525879
1469752275242,0.64086914,0.32080078,0.8569336
1469752275280,0.67871094,0.1430664,0.7072754
1469752275314,0.5722656,0.3190918,0.6208496
1469752275339,0.26098633,0.14404297,0.9140625
1469752275373,0.24536133,0.34643555,0.79833984
1469752275415,0.25048828,0.3671875,0.74365234
1469752275442,0.15405273,0.59887695,0.68408203
1469752275475,0.107177734,0.6184082,0.7495117
1469752275509,0.044433594,0.28051758,0.7932129
1469752275537,0.041259766,0.19677734,0.88378906
1469752275573,-0.04663086,0.2409668,0.90625
1469752275610,-0.09667969,0.1496582,1.0646973
1469752275640,-0.21020508,0.30419922,0.9069824
1469752275658,-0.080078125,0.14428711,1.032959
1469752275700,-0.044189453,0.072265625,0.79296875
1469752275739,0.015625,-0.034423828,0.91674805
1469752275756,-0.0036621094,0.072265625,0.87231445
1469752275793,-0.001953125,-0.013183594,0.7927246
1469752275823,0.07006836,0.15771484,0.9760742
1469752275856,0.04638672,0.28125,0.8522949
1469752275893,0.057373047,0.37548828,0.8840332
1469752275921,-0.047607422,0.3527832,1.0615234
1469752275956,-0.10864258,0.20922852,0.9562988
1469752276025,0.07495117,0.5883789,0.8823242
1469752276074,0.13745117,0.5209961,0.8022461
1469752276089,0.17138672,0.7248535,0.83569336
1469752276124,0.044677734,0.64501953,0.95214844
1469752276152,0.07421875,0.35986328,0.748291
1469752276189,-0.024658203,0.45483398,1.0390625
1469752276221,-0.0029296875,0.44873047,0.98046875
1469752276258,0.030273438,0.2775879,0.9260254
1469752276292,0.040283203,0.50634766,1.0246582
1469752276336,0.044433594,2.4414063E-4,0.99194336
1469752276371,0.045898438,0.24389648,0.88427734
1469752276669,0.03100586,-0.013916016,0.78515625
1469752276738,-0.01953125,0.19628906,1.0507813
1469752276754,-0.0048828125,0.12426758,1.0251465
1469752276809,-0.013671875,0.20117188,1.0844727
1469752276819,0.009277344,0.21533203,0.96118164
1469752276864,0.046142578,0.25756836,0.9614258
1469752276891,0.050048828,0.23388672,1.0314941
1469752276923,0.06616211,0.2692871,0.99902344
1469752276951,0.020996094,0.25952148,1.0703125
1469752276985,0.0061035156,0.23876953,1.0004883
1469752277018,0.028564453,0.13452148,0.90625
1469752277051,-0.0073242188,0.17114258,0.9926758
1469752277087,0.021240234,0.19824219,0.9243164
1469752277123,0.030029297,0.14013672,0.80249023
1469752277155,-0.010498047,0.30078125,0.8947754
1469752277189,0.0048828125,0.2746582,0.8913574
1469752277225,-0.012207031,0.2685547,0.95532227
1469752277234,-0.08154297,0.19921875,1.0449219
